trade_id,strategy,symbol,direction,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,position_size_pct,capital_at_risk,pnl_pct,pnl_amount,exit_reason,hold_time_hours,is_win,timeframe,created_at
026EF058B5898685,VWAP_ELITE_v1,BNBUSDT,LONG,2020-01-19 10:00:00,2020-01-19 16:31:41,4028.90872547,4043.69937249,3968.47509459,4129.63144361,0.1191,1191.17,0.3671,4.37,TAKE_PROFIT,6.53,True,1h,2026-03-08T18:36:22.477699
7BA9FB2DD6B19A39,VWAP_ELITE_v1,LINKUSDT,LONG,2020-01-19 11:00:00,2020-01-19 19:50:53,2072.49988352,2083.5633592,2041.41238527,2124.31238061,0.1144,1143.65,0.5338,6.11,TAKE_PROFIT,8.85,True,1h,2026-03-08T18:36:22.476470
91610B2A0DC37B50,VWAP_ELITE_v1,BTCUSDT,LONG,2020-01-19 23:00:00,2020-01-20 10:03:31,24236.94858886,24382.8549041,23873.39436002,24842.87230358,0.1086,1085.52,0.602,6.53,TAKE_PROFIT,11.06,True,1h,2026-03-08T18:36:22.477461
FF465BBEF8C606D2,VWAP_ELITE_v1,SOLUSDT,SHORT,2020-01-20 20:00:00,2020-01-21 01:57:35,2994.16214027,2975.17570038,3039.07457237,2919.30808676,0.1006,1006.21,0.6341,6.38,TRAILING_STOP,5.96,True,1h,2026-03-08T18:36:22.479576
D746FE057526DAC6,VWAP_ELITE_v1,BNBUSDT,SHORT,2020-01-26 07:00:00,2020-01-26 12:48:21,4516.06899887,4484.99411769,4583.81003385,4403.16727389,0.0896,896.37,0.6881,6.17,TRAILING_STOP,5.81,True,1h,2026-03-08T18:36:22.481912
7A83CF5A02F913AE,VWAP_ELITE_v1,LINKUSDT,SHORT,2020-01-27 14:00:00,2020-01-27 23:28:20,3382.45991278,3365.92184214,3433.19681147,3297.89841496,0.0926,925.61,0.4889,4.53,TAKE_PROFIT,9.47,True,1h,2026-03-08T18:36:22.483266
07CA3798A513BDA7,VWAP_ELITE_v1,ADAUSDT,LONG,2020-01-28 03:00:00,2020-01-28 07:26:47,2720.57553927,2732.87717281,2679.76690618,2788.58992775,0.09,900.49,0.4522,4.07,TRAILING_STOP,4.45,True,1h,2026-03-08T18:36:22.476155
1BB1E9D30BCD3E0C,VWAP_ELITE_v1,ETHUSDT,SHORT,2020-01-28 03:00:00,2020-01-28 07:28:36,3510.63591063,3486.23800483,3563.29544929,3422.87001286,0.0892,892.12,0.695,6.2,TIME_EXIT,4.48,True,1h,2026-03-08T18:36:22.476507
2CF9C8203C663BE4,VWAP_ELITE_v1,ADAUSDT,SHORT,2020-01-28 20:00:00,2020-01-29 02:27:47,4537.69816532,4511.50829712,4605.7636378,4424.25571119,0.0945,944.74,0.5772,5.45,TIME_EXIT,6.46,True,1h,2026-03-08T18:36:22.477794
8079ADC706BE73FA,VWAP_ELITE_v1,BTCUSDT,LONG,2020-01-31 16:00:00,2020-02-01 00:59:15,24020.95892629,24164.99834598,23660.6445424,24621.48289945,0.0919,919.35,0.5996,5.51,TIME_EXIT,8.99,True,1h,2026-03-08T18:36:22.479357
9F2E8FBA8110DE7E,VWAP_ELITE_v1,BTCUSDT,LONG,2020-02-04 05:00:00,2020-02-04 12:49:48,11805.52748123,11859.06401176,11628.44456901,12100.66566826,0.1128,1128.42,0.4535,5.12,TIME_EXIT,7.83,True,1h,2026-03-08T18:36:22.481730
5022BD603615B93E,VWAP_ELITE_v1,SOLUSDT,SHORT,2020-02-06 17:00:00,2020-02-07 02:54:44,312.20185595,313.04671884,316.88488379,304.39680955,0.1041,1041.25,-0.2706,-2.82,TIME_EXIT,9.91,False,1h,2026-03-08T18:36:22.482448
3105A050635137F1,VWAP_ELITE_v1,LINKUSDT,LONG,2020-02-08 12:00:00,2020-02-08 17:19:50,391.59739346,393.55446988,385.72343256,401.3873283,0.0946,945.54,0.4998,4.73,TAKE_PROFIT,5.33,True,1h,2026-03-08T18:36:22.483040
F6C29A09D2511E5B,VWAP_ELITE_v1,LINKUSDT,SHORT,2020-02-09 09:00:00,2020-02-09 20:43:17,3534.73228556,3544.31745079,3587.75326984,3446.36397842,0.1114,1114.36,-0.2712,-3.02,STOP_LOSS,11.72,False,1h,2026-03-08T18:36:22.478194
E884347D2F50B32C,VWAP_ELITE_v1,BTCUSDT,LONG,2020-02-16 06:00:00,2020-02-16 09:55:53,17303.97456341,17423.16400649,17044.41494496,17736.57392749,0.0875,874.87,0.6888,6.03,TAKE_PROFIT,3.93,True,1h,2026-03-08T18:36:22.475982
BD15C3B3878F09AA,VWAP_ELITE_v1,ETHUSDT,LONG,2020-02-23 21:00:00,2020-02-23 23:30:36,4712.78875094,4736.16880847,4642.09691967,4830.60846971,0.0931,931.45,0.4961,4.62,TRAILING_STOP,2.51,True,1h,2026-03-08T18:36:22.477120
03E42806A76ACB40,VWAP_ELITE_v1,LINKUSDT,SHORT,2020-02-26 18:00:00,2020-02-26 20:27:36,3938.64376699,3919.68712467,3997.72342349,3840.17767281,0.1053,1052.56,0.4813,5.07,TIME_EXIT,2.46,True,1h,2026-03-08T18:36:22.480177
57EBFD42AC37F27C,VWAP_ELITE_v1,ADAUSDT,LONG,2020-02-27 06:00:00,2020-02-27 09:20:50,4229.19881138,4251.6809515,4165.7608292,4334.92878166,0.106,1060.48,0.5316,5.64,TRAILING_STOP,3.35,True,1h,2026-03-08T18:36:22.483755
F64FCE5CF9D2AC52,VWAP_ELITE_v1,LINKUSDT,SHORT,2020-03-02 00:00:00,2020-03-02 10:04:41,1181.24671984,1174.85756509,1198.96542063,1151.71555184,0.0921,920.75,0.5409,4.98,TRAILING_STOP,10.08,True,1h,2026-03-08T18:36:22.476810
0C6184418093149A,VWAP_ELITE_v1,LINKUSDT,LONG,2020-03-08 23:00:00,2020-03-09 10:57:32,2797.29880124,2809.47751498,2755.33931922,2867.23127127,0.1113,1113.37,0.4354,4.85,TAKE_PROFIT,11.96,True,1h,2026-03-08T18:36:22.476210
594248684E1E6370,VWAP_ELITE_v1,LINKUSDT,LONG,2020-03-09 20:00:00,2020-03-09 23:56:07,4671.31658544,4657.65140292,4601.24683666,4788.09950008,0.1016,1015.82,-0.2925,-2.97,TIME_EXIT,3.94,False,1h,2026-03-08T18:36:22.482655
F8665B61DE940A47,VWAP_ELITE_v1,BTCUSDT,SHORT,2020-03-10 05:00:00,2020-03-10 15:25:54,44863.14389461,44703.40306541,45536.09105303,43741.56529725,0.1175,1175.08,0.3561,4.18,TAKE_PROFIT,10.43,True,1h,2026-03-08T18:36:22.478539
B36CE4F7305ED739,VWAP_ELITE_v1,BTCUSDT,SHORT,2020-03-11 03:00:00,2020-03-11 08:00:52,44278.00332042,44032.82951627,44942.17337022,43171.05323741,0.0891,890.81,0.5537,4.93,TRAILING_STOP,5.01,True,1h,2026-03-08T18:36:22.480560
EB8F58BF25CB3EF7,VWAP_ELITE_v1,LINKUSDT,LONG,2020-03-12 14:00:00,2020-03-12 20:06:43,3806.82992527,3793.4074486,3749.72747639,3902.0006734,0.1001,1000.81,-0.3526,-3.53,STOP_LOSS,6.11,False,1h,2026-03-08T18:36:22.475915
9EF8869421B1947A,VWAP_ELITE_v1,ADAUSDT,SHORT,2020-03-12 14:00:00,2020-03-12 17:44:01,371.34484083,369.2773533,376.91501344,362.06121981,0.1121,1121.06,0.5568,6.24,TAKE_PROFIT,3.73,True,1h,2026-03-08T18:36:22.481313
00F91FDB09BBA41A,VWAP_ELITE_v1,XRPUSDT,LONG,2020-03-13 03:00:00,2020-03-13 12:23:02,857.50421591,854.77624551,844.64165267,878.9418213,0.1138,1137.69,-0.3181,-3.62,TIME_EXIT,9.38,False,1h,2026-03-08T18:36:22.480722
1BB30984508FC3AE,VWAP_ELITE_v1,SOLUSDT,LONG,2020-03-14 22:00:00,2020-03-15 01:54:29,1421.23350635,1427.14624058,1399.91500376,1456.76434401,0.1193,1192.85,0.416,4.96,TAKE_PROFIT,3.91,True,1h,2026-03-08T18:36:22.478336
CC5617085F571DEC,VWAP_ELITE_v1,SOLUSDT,SHORT,2020-03-16 00:00:00,2020-03-16 07:02:44,1823.95439714,1811.54346489,1851.3137131,1778.35553721,0.0928,928.0,0.6804,6.31,TAKE_PROFIT,7.05,True,1h,2026-03-08T18:36:22.479870
EC3473F8FB893C02,VWAP_ELITE_v1,LTCUSDT,LONG,2020-03-16 13:00:00,2020-03-16 16:03:45,516.63408277,520.22352034,508.88457153,529.54993484,0.0834,833.68,0.6948,5.79,TAKE_PROFIT,3.06,True,1h,2026-03-08T18:36:22.481950
92D8F6AD3CF5EA5B,VWAP_ELITE_v1,XRPUSDT,SHORT,2020-03-19 18:00:00,2020-03-20 00:11:50,4030.05359445,4011.39677396,4090.50439836,3929.30225459,0.1062,1061.86,0.4629,4.92,TRAILING_STOP,6.2,True,1h,2026-03-08T18:36:22.480761
E41554C3B59B4E7B,VWAP_ELITE_v1,ETHUSDT,LONG,2020-03-25 22:00:00,2020-03-26 02:39:59,1118.57565757,1115.2737299,1101.7970227,1146.54004901,0.1111,1111.02,-0.2952,-3.28,STOP_LOSS,4.67,False,1h,2026-03-08T18:36:22.482892
922196679F5C36BC,VWAP_ELITE_v1,ETHUSDT,LONG,2020-03-26 05:00:00,2020-03-26 16:23:39,4009.38765377,3995.15741994,3949.24683896,4109.62234511,0.0879,878.53,-0.3549,-3.12,STOP_LOSS,11.39,False,1h,2026-03-08T18:36:22.477311
FAF3D24D0909B7F1,VWAP_ELITE_v1,BNBUSDT,LONG,2020-03-26 09:00:00,2020-03-26 12:36:01,4226.53869515,4247.25086893,4163.14061472,4332.20216253,0.1135,1135.05,0.4901,5.56,TRAILING_STOP,3.6,True,1h,2026-03-08T18:36:22.476603
354AF73DB990AF87,VWAP_ELITE_v1,XRPUSDT,LONG,2020-03-27 21:00:00,2020-03-28 02:33:53,3271.24630727,3287.7674885,3222.17761266,3353.02746495,0.0987,987.29,0.505,4.99,TIME_EXIT,5.56,True,1h,2026-03-08T18:36:22.476089
8411D78A4494C925,VWAP_ELITE_v1,SOLUSDT,LONG,2020-03-28 22:00:00,2020-03-29 07:30:58,4259.012375,4284.40104747,4195.12718938,4365.48768438,0.1195,1194.6,0.5961,7.12,TIME_EXIT,9.52,True,1h,2026-03-08T18:36:22.476975
655D72C8D3E91AB5,VWAP_ELITE_v1,BTCUSDT,SHORT,2020-03-31 12:00:00,2020-03-31 23:09:09,43753.21067438,43561.7218019,44409.50883449,42659.38040752,0.1007,1006.69,0.4377,4.41,TRAILING_STOP,11.15,True,1h,2026-03-08T18:36:22.479558
664AAC1BA99B0B07,VWAP_ELITE_v1,ETHUSDT,LONG,2020-04-01 20:00:00,2020-04-02 01:53:49,875.43039769,879.83829721,862.29894173,897.31615764,0.1155,1155.06,0.5035,5.82,TRAILING_STOP,5.9,True,1h,2026-03-08T18:36:22.483599
B39DE38846249B00,VWAP_ELITE_v1,BNBUSDT,LONG,2020-04-01 22:00:00,2020-04-02 08:06:01,2927.26977648,2919.5875809,2883.36072983,3000.45152089,0.1187,1186.87,-0.2624,-3.11,TIME_EXIT,10.1,False,1h,2026-03-08T18:36:22.479529
970E7DC63CFA6F40,VWAP_ELITE_v1,BNBUSDT,SHORT,2020-04-07 01:00:00,2020-04-07 07:47:59,1101.44921971,1094.4876011,1117.970958,1073.91298921,0.0875,875.22,0.632,5.53,TAKE_PROFIT,6.8,True,1h,2026-03-08T18:36:22.480279
6AC81C0302338EFA,VWAP_ELITE_v1,LINKUSDT,SHORT,2020-04-09 12:00:00,2020-04-09 21:27:15,1518.35364186,1512.22647468,1541.12894649,1480.39480082,0.1166,1165.91,0.4035,4.7,TRAILING_STOP,9.45,True,1h,2026-03-08T18:36:22.483412
12EDFCB9881F261E,VWAP_ELITE_v1,BTCUSDT,SHORT,2020-04-09 13:00:00,2020-04-09 15:12:11,3591.92165495,3601.36055472,3645.80047978,3502.12361358,0.0907,906.64,-0.2628,-2.38,TIME_EXIT,2.2,False,1h,2026-03-08T18:36:22.484041
3708BAC5D96FCAC0,VWAP_ELITE_v1,BTCUSDT,SHORT,2020-04-11 22:00:00,2020-04-12 00:08:03,21164.51285138,21039.70607953,21481.98054415,20635.40003009,0.0972,971.9,0.5897,5.73,TAKE_PROFIT,2.13,True,1h,2026-03-08T18:36:22.476539
1414CE4DC8AA9D26,VWAP_ELITE_v1,BNBUSDT,SHORT,2020-04-12 01:00:00,2020-04-12 10:47:06,3376.61925311,3363.7777226,3427.2685419,3292.20377178,0.1106,1106.31,0.3803,4.21,TRAILING_STOP,9.79,True,1h,2026-03-08T18:36:22.482574
C6945B502F4695A9,VWAP_ELITE_v1,ADAUSDT,LONG,2020-04-12 19:00:00,2020-04-12 21:50:22,3603.4533129,3593.26091851,3549.4015132,3693.53964572,0.0877,877.49,-0.2829,-2.48,STOP_LOSS,2.84,False,1h,2026-03-08T18:36:22.477758
1C98A4422C58314D,VWAP_ELITE_v1,SOLUSDT,LONG,2020-04-18 23:00:00,2020-04-19 07:36:01,3212.43168989,3200.97581323,3164.24521454,3292.74248214,0.1144,1144.38,-0.3566,-4.08,TIME_EXIT,8.6,False,1h,2026-03-08T18:36:22.478935
70A9624AF4A99E00,VWAP_ELITE_v1,BTCUSDT,LONG,2020-04-18 23:00:00,2020-04-19 07:54:01,36407.90081484,36289.47962294,35861.78230262,37318.09833521,0.0884,883.67,-0.3253,-2.87,TIME_EXIT,8.9,False,1h,2026-03-08T18:36:22.479907
3773225492F539FA,VWAP_ELITE_v1,LINKUSDT,LONG,2020-04-19 12:00:00,2020-04-19 17:44:40,3113.28742503,3125.80407753,3066.58811366,3191.11961066,0.0936,935.68,0.402,3.76,TRAILING_STOP,5.74,True,1h,2026-03-08T18:36:22.481221
4011DEEE25C2D21A,VWAP_ELITE_v1,BNBUSDT,LONG,2020-04-20 01:00:00,2020-04-20 11:45:03,2379.34475079,2370.33901235,2343.65457952,2438.82836956,0.0875,874.83,-0.3785,-3.31,STOP_LOSS,10.75,False,1h,2026-03-08T18:36:22.477848
4996202C01015F69,VWAP_ELITE_v1,BNBUSDT,LONG,2020-04-21 12:00:00,2020-04-21 16:06:31,185.48001259,186.19578974,182.6978124,190.1170129,0.0979,978.96,0.3859,3.78,TRAILING_STOP,4.11,True,1h,2026-03-08T18:36:22.479009
F53362C91DC91EE8,VWAP_ELITE_v1,SOLUSDT,SHORT,2020-04-22 05:00:00,2020-04-22 15:00:14,1549.40929106,1543.53832946,1572.65043043,1510.67405878,0.1081,1080.95,0.3789,4.1,TRAILING_STOP,10.0,True,1h,2026-03-08T18:36:22.477364
C4EAFA9D88090CA3,VWAP_ELITE_v1,SOLUSDT,LONG,2020-04-22 05:00:00,2020-04-22 07:56:35,637.14311368,635.10680086,627.58596697,653.07169152,0.0963,962.86,-0.3196,-3.08,STOP_LOSS,2.94,False,1h,2026-03-08T18:36:22.480605
B06F32E5CBF91896,VWAP_ELITE_v1,ADAUSDT,LONG,2020-04-27 19:00:00,2020-04-28 01:19:37,633.38425336,631.62023017,623.88348956,649.2188597,0.101,1009.98,-0.2785,-2.81,STOP_LOSS,6.33,False,1h,2026-03-08T18:36:22.480333
682BEB274953C67E,VWAP_ELITE_v1,BNBUSDT,SHORT,2020-05-01 00:00:00,2020-05-01 05:12:07,2164.61903666,2156.69444163,2197.08832221,2110.50356074,0.1068,1067.63,0.3661,3.91,TRAILING_STOP,5.2,True,1h,2026-03-08T18:36:22.482316
C65CA837F75EC385,VWAP_ELITE_v1,ETHUSDT,LONG,2020-05-01 16:00:00,2020-05-01 22:15:03,1604.87248844,1610.64326762,1580.79940111,1644.99430065,0.1177,1177.23,0.3596,4.23,TAKE_PROFIT,6.25,True,1h,2026-03-08T18:36:22.476736
BACE953E1A0AA978,VWAP_ELITE_v1,AVAXUSDT,LONG,2020-05-02 02:00:00,2020-05-02 05:00:02,4525.07972855,4513.39840745,4457.20353262,4638.20672176,0.0909,908.78,-0.2581,-2.35,TIME_EXIT,3.0,False,1h,2026-03-08T18:36:22.476920
9479268E6C97744C,VWAP_ELITE_v1,DOTUSDT,SHORT,2020-05-05 17:00:00,2020-05-05 19:42:47,1852.67926116,1858.09765446,1880.46945007,1806.36227963,0.0929,929.02,-0.2925,-2.72,STOP_LOSS,2.71,False,1h,2026-03-08T18:36:22.483945
80052AD4E052A262,VWAP_ELITE_v1,BNBUSDT,LONG,2020-05-05 18:00:00,2020-05-05 20:09:47,4107.78010399,4127.41929474,4046.16340243,4210.47460659,0.0899,898.83,0.4781,4.3,TIME_EXIT,2.16,True,1h,2026-03-08T18:36:22.481212
484BD71D498B656C,VWAP_ELITE_v1,BNBUSDT,LONG,2020-05-09 12:00:00,2020-05-09 22:52:56,265.65124936,267.5029078,261.66648062,272.2925306,0.1155,1155.06,0.697,8.05,TAKE_PROFIT,10.88,True,1h,2026-03-08T18:36:22.477021
D06DB983AAFB03F1,VWAP_ELITE_v1,BTCUSDT,SHORT,2020-05-09 12:00:00,2020-05-09 20:30:48,16335.44220815,16379.24001708,16580.47384127,15927.05615294,0.0923,922.82,-0.2681,-2.47,TIME_EXIT,8.51,False,1h,2026-03-08T18:36:22.483608
600BD227D5441E26,VWAP_ELITE_v1,AVAXUSDT,LONG,2020-05-10 19:00:00,2020-05-11 03:55:10,1926.29114976,1935.50349226,1897.39678252,1974.44842851,0.1139,1139.28,0.4782,5.45,TIME_EXIT,8.92,True,1h,2026-03-08T18:36:22.479312
9EABF7D3187CF6C6,VWAP_ELITE_v1,ADAUSDT,SHORT,2020-05-10 20:00:00,2020-05-11 06:17:26,3966.17063596,3945.03668665,4025.6631955,3867.01637006,0.0813,812.65,0.5329,4.33,TRAILING_STOP,10.29,True,1h,2026-03-08T18:36:22.477276
1EB81778D522E529,VWAP_ELITE_v1,BNBUSDT,LONG,2020-05-11 03:00:00,2020-05-11 10:07:33,1962.76499464,1973.42709525,1933.32351972,2011.8341195,0.0843,843.46,0.5432,4.58,TIME_EXIT,7.13,True,1h,2026-03-08T18:36:22.481023
979C85C1B98B56E2,VWAP_ELITE_v1,XRPUSDT,LONG,2020-05-13 04:00:00,2020-05-13 09:06:05,878.28461862,881.81903678,865.11034934,900.24173409,0.1042,1042.41,0.4024,4.19,TRAILING_STOP,5.1,True,1h,2026-03-08T18:36:22.482958
9436A0DA944B63B8,VWAP_ELITE_v1,BTCUSDT,SHORT,2020-05-17 07:00:00,2020-05-17 15:21:40,5435.46675119,5452.88759347,5516.99875246,5299.58008241,0.0957,957.32,-0.3205,-3.07,STOP_LOSS,8.36,False,1h,2026-03-08T18:36:22.483814
3C17DC0068CFFA6B,VWAP_ELITE_v1,LINKUSDT,SHORT,2020-05-20 10:00:00,2020-05-20 13:35:27,2511.96098198,2502.12936213,2549.64039671,2449.16195743,0.1053,1053.17,0.3914,4.12,TIME_EXIT,3.59,True,1h,2026-03-08T18:36:22.483456
95B18F058387AD72,VWAP_ELITE_v1,BNBUSDT,LONG,2020-05-22 06:00:00,2020-05-22 11:53:12,2791.02295761,2808.22242167,2749.15761325,2860.79853155,0.105,1050.01,0.6162,6.47,TIME_EXIT,5.89,True,1h,2026-03-08T18:36:22.476011
6D0C19511DC6207F,VWAP_ELITE_v1,ETHUSDT,SHORT,2020-05-22 19:00:00,2020-05-23 04:53:10,3469.44227534,3456.84883838,3521.48390947,3382.70621846,0.0844,843.93,0.363,3.06,TAKE_PROFIT,9.89,True,1h,2026-03-08T18:36:22.477595
444C9DD0CC8DAA71,VWAP_ELITE_v1,ETHUSDT,LONG,2020-05-28 13:00:00,2020-05-29 00:16:17,1594.55359967,1604.91538541,1570.63529568,1634.41743967,0.0827,827.48,0.6498,5.38,TRAILING_STOP,11.27,True,1h,2026-03-08T18:36:22.476080
4CA1B8D76864371B,VWAP_ELITE_v1,DOTUSDT,LONG,2020-05-29 00:00:00,2020-05-29 02:54:28,3735.89795532,3751.4947393,3679.85948599,3829.29540421,0.0913,913.16,0.4175,3.81,TAKE_PROFIT,2.91,True,1h,2026-03-08T18:36:22.476304
F800370B949D78F8,VWAP_ELITE_v1,ETHUSDT,SHORT,2020-05-30 14:00:00,2020-05-31 00:24:30,3299.20192826,3309.10066732,3348.68995718,3216.72188005,0.0905,904.9,-0.3,-2.72,TIME_EXIT,10.41,False,1h,2026-03-08T18:36:22.484083
E164A3B60A9A333F,VWAP_ELITE_v1,SOLUSDT,SHORT,2020-06-01 16:00:00,2020-06-01 22:54:49,3453.46591201,3464.41389606,3505.26790069,3367.12926421,0.084,839.96,-0.317,-2.66,TIME_EXIT,6.91,False,1h,2026-03-08T18:36:22.480489
C5DAC8F283E2AE6C,VWAP_ELITE_v1,LTCUSDT,LONG,2020-06-03 03:00:00,2020-06-03 08:44:51,1198.65605696,1206.62171159,1180.67621611,1228.62245839,0.1134,1133.81,0.6645,7.53,TRAILING_STOP,5.75,True,1h,2026-03-08T18:36:22.480659
203DEE3220554331,VWAP_ELITE_v1,ETHUSDT,LONG,2020-06-09 14:00:00,2020-06-09 17:42:48,1303.0023374,1309.54546335,1283.45730234,1335.57739584,0.1181,1181.43,0.5022,5.93,TAKE_PROFIT,3.71,True,1h,2026-03-08T18:36:22.480779
EA15F9C25C775476,VWAP_ELITE_v1,ETHUSDT,LONG,2020-06-10 03:00:00,2020-06-10 07:03:07,1864.83296614,1876.4464736,1836.86047165,1911.4537903,0.0992,991.75,0.6228,6.18,TAKE_PROFIT,4.05,True,1h,2026-03-08T18:36:22.478771
C1C3AD8D65396B47,VWAP_ELITE_v1,ADAUSDT,LONG,2020-06-11 09:00:00,2020-06-11 18:34:10,507.02904416,510.50296634,499.4236085,519.70477027,0.0849,848.93,0.6852,5.82,TAKE_PROFIT,9.57,True,1h,2026-03-08T18:36:22.480891
C060E11B10E71292,VWAP_ELITE_v1,LINKUSDT,LONG,2020-06-11 17:00:00,2020-06-11 19:07:44,2295.17717845,2306.78761419,2260.74952078,2352.55660792,0.1191,1191.05,0.5059,6.03,TRAILING_STOP,2.13,True,1h,2026-03-08T18:36:22.481294
A53D9B440FD09DB4,VWAP_ELITE_v1,XRPUSDT,SHORT,2020-06-12 15:00:00,2020-06-12 23:20:36,586.22050031,583.76481841,595.01380781,571.5649878,0.1061,1061.27,0.4189,4.45,TAKE_PROFIT,8.34,True,1h,2026-03-08T18:36:22.475815
08A402A0DA7A729B,VWAP_ELITE_v1,ETHUSDT,LONG,2020-06-13 01:00:00,2020-06-13 04:12:11,4892.84429405,4915.10991338,4819.45162964,5015.1654014,0.1085,1085.06,0.4551,4.94,TRAILING_STOP,3.2,True,1h,2026-03-08T18:36:22.480818
75E8817380CF8F65,VWAP_ELITE_v1,LINKUSDT,SHORT,2020-06-14 02:00:00,2020-06-14 12:24:01,376.93240188,378.35364607,382.5863879,367.50909183,0.1178,1178.29,-0.3771,-4.44,STOP_LOSS,10.4,False,1h,2026-03-08T18:36:22.483671
2FB7B80BCA3AB2A8,VWAP_ELITE_v1,XRPUSDT,SHORT,2020-06-16 11:00:00,2020-06-16 15:26:33,1667.21252175,1658.00247858,1692.22070958,1625.53220871,0.0918,917.85,0.5524,5.07,TRAILING_STOP,4.44,True,1h,2026-03-08T18:36:22.479755
EFC0F8F35E1E6F64,VWAP_ELITE_v1,DOTUSDT,SHORT,2020-06-17 06:00:00,2020-06-17 14:14:58,1674.85019537,1679.70921738,1699.9729483,1632.97894049,0.1164,1163.91,-0.2901,-3.38,TIME_EXIT,8.25,False,1h,2026-03-08T18:36:22.480921
C6C1861342C12F4D,VWAP_ELITE_v1,LTCUSDT,LONG,2020-06-17 20:00:00,2020-06-17 23:49:10,104.18103633,104.68488299,102.61832079,106.78556224,0.1067,1067.25,0.4836,5.16,TRAILING_STOP,3.82,True,1h,2026-03-08T18:36:22.477204
365D2BAC4D5E59C5,VWAP_ELITE_v1,ETHUSDT,SHORT,2020-06-19 04:00:00,2020-06-19 12:09:36,751.07773973,746.19346043,762.34390582,732.30079624,0.1022,1021.53,0.6503,6.64,TAKE_PROFIT,8.16,True,1h,2026-03-08T18:36:22.483117
